Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,id,Comments,INDEX
3.0,0.011089567,10.0,-12.362,0.0299,0.653972032,9.72E-4,,0.303,101.711,161547.0,1.4209138E7,134413.0,3.0270643E7,177,5097.0,177
7.0,0.066923416,,-10.209,,0.087528384,0.0,0.0280944639999999,0.895,121.091,152160.0,227017.0,1498.0,6961830.0,178,,178
5.0,0.0490278959999999,,-10.582,0.0325,0.3328125569999999,1.85E-6,4.83736625E-4,0.621,135.682,133133.0,4465.0,35.0,,179,3.0,179
5.0,0.3357023749999999,0.0,-5.763,,0.0417819229999999,0.0,0.0011910159999999,0.707,90.119,227387.0,1.95333616E8,1083263.0,2.52064122E8,180,,180
6.0,0.5062615730000001,4.0,-3.006,0.0582,0.0679173119999999,,0.004096,0.849,,209120.0,5.6394278E7,321748.0,9.8421794E7,181,8543.0,181
7.0,,4.0,-8.069,,0.008,,0.004330747,0.559,103.836,177733.0,6.4276353E7,,7.8362701E7,182,8023.0,182
6.0,0.3313738879999999,9.0,-4.67,0.115,0.3415320989999999,0.0,0.0055452329999999,0.688,90.193,194160.0,,1083263.0,5.9861732E7,183,,183
5.0,,7.0,-7.321,0.152,,0.0,5.948233209999E-4,0.736,179.986,200720.0,7.4591759E7,469204.0,6.699001E7,184,,184
7.0,0.136590875,2.0,-6.553,0.0289,0.0139975209999999,3.74E-6,,0.695,89.488,262227.0,7.0532217E7,365562.0,,185,9909.0,185
3.0,0.1951119999999999,4.0,-5.757,0.223,5.927039999999999E-7,5.37E-6,,,157.596,,6.4276353E7,407558.0,3.3524355E7,186,,186
6.0,0.298077632,,,,0.3313738879999999,0.0199,0.0012597119999999,0.68,87.984,,4006333.0,123760.0,,187,5658.0,187
6.0,0.172808693,,-9.498,0.472,0.001481544,0.0,0.002571353,0.797,84.926,217881.0,6142475.0,,2.2764946E7,188,3481.0,188
8.0,0.2032974719999999,1.0,-9.994,0.225,0.088121125,2.44E-4,0.057512456,0.68,100.019,186600.0,88080.0,1976.0,4780508.0,189,38.0,189
0.0,0.145531576,2.0,-11.656,0.0411,0.660776311,2.34E-6,,0.649,201.739,151000.0,3033061.0,21556.0,6.61839225E8,190,1075.0,190
1.0,0.064964808,0.0,-13.792,0.0353,0.561515625,0.0,0.006751269,,148.956,157000.0,1816664.0,9106.0,8.7187126E7,191,247.0,191
0.0,0.0095281279999999,6.0,-15.513,0.031,0.636056,7.73E-5,0.0016851589999999,0.195,95.555,,146344.0,,8.093945E7,192,7.0,192
3.0,,5.0,-9.155,0.0537,0.379503424,0.0,6.44972544E-4,0.805,109.575,,477344.0,2940.0,5.6794506E7,193,102.0,193
0.0,0.006751269,8.0,-17.741,0.0348,0.6272220159999999,4.44E-6,,,133.591,152000.0,,31.0,1.8549494E7,194,3.0,194
5.0,0.0746184609999999,0.0,-10.137,0.0349,0.036594368,4.69E-6,0.251239591,0.556,124.447,,1995843.0,12069.0,5.872851E7,195,429.0,195
0.0,0.1058238169999999,,-10.187,0.0324,0.134217728,,0.064,,84.897,189067.0,1344487.0,17869.0,2.4578157E7,196,,196
0.0,0.0136519189999999,7.0,-15.452,0.0274,,1.27E-6,1.80362125E-4,0.472,90.387,154867.0,3926830.0,17687.0,1.8535879E7,197,1199.0,197
2.0,0.030959144,0.0,-12.086,0.0253,0.4185089919999999,0.0,7.991787519999E-4,0.282,96.682,,59926.0,512.0,6124793.0,198,48.0,198
6.0,0.120553784,,,0.027,0.175616,,0.011239424,0.206,119.998,214773.0,1.89325577E8,522262.0,7.0458121E7,199,13474.0,199
5.0,0.270840023,7.0,-7.669,0.0255,3.60944128E-4,0.0,0.0100776959999999,0.677,136.005,253200.0,2.10264342E8,582179.0,7.2398352E7,200,14116.0,200
5.0,0.163667323,,-8.637,0.0365,,0.0,0.002248091,0.48,137.989,,1.36183874E8,,6.0550655E7,201,23163.0,201
1.0,0.016974593,4.0,,0.0316,0.445943744,0.0,0.001906624,0.316,141.66,202480.0,165364.0,1889.0,,202,50.0,202
5.0,0.302111711,3.0,-7.846,0.0314,,0.0,0.0011576249999999,0.597,,343747.0,2.4744833E7,106791.0,3.5048525E7,203,832.0,203
5.0,0.161878625,8.0,,0.0259,,0.0,0.0016430319999999,0.396,,201947.0,,,4.0823895E7,204,9021.0,204
4.0,0.170953875,6.0,-5.282,0.0254,0.165469149,0.0,0.002460375,0.376,104.816,,1.27177142E8,,2.7042215E7,205,10337.0,205
4.0,0.0466559999999999,7.0,,0.029,,1.82E-5,0.060698457,0.0825,109.043,,,912612.0,3.4320308E7,206,35352.0,206
3.0,0.7965979830000001,4.0,-3.503,,0.239483061,6.68E-5,0.290117528,0.523,159.903,162524.0,1.921478E7,128672.0,3.0771216E7,207,3058.0,207
2.0,0.421875,,-6.86,0.0942,0.0254121839999999,0.0,0.7863304670000001,0.57,165.899,217667.0,1.921478E7,128672.0,1.8240791E7,208,3058.0,208
4.0,0.286191179,6.0,-6.995,0.406,2.571353E-6,0.0,0.0725117129999999,0.393,,136093.0,4.8137242E7,318071.0,1.45045678E8,209,8102.0,209
9.0,0.094818816,6.0,-10.195,0.266,0.054872,0.00359,0.004096,0.224,101.889,189760.0,2.6157983E7,184094.0,,210,6506.0,210
7.0,0.413493625,4.0,-6.059,0.0536,0.0034429509999999,6.26E-6,,,95.021,309947.0,2868613.0,64050.0,6.7169283E7,211,64.0,211
8.0,0.5863762529999998,10.0,-4.965,0.39,5.6181887E-5,0.0,0.031255875,0.807,,244600.0,2.5081589E7,191630.0,4.5426822E7,212,2717.0,212
4.0,,7.0,-8.244,0.411,0.006967871,0.0,0.0011910159999999,0.711,173.163,,2636800.0,46371.0,4.5081499E7,213,2064.0,213
4.0,0.158340421,4.0,-8.026,0.418,,0.0,,0.851,95.752,253787.0,1.4214317E7,126072.0,2.8648716E7,214,1199.0,214
7.0,0.7265726990000001,2.0,-3.643,0.3,0.0133120529999999,,9.85074875E-4,,109.129,232253.0,3.094259E7,180145.0,1.7658398E7,215,,215
8.0,0.5948233209999999,2.0,-5.744,0.357,6.1629875E-5,1.4E-6,0.0289344429999999,0.659,91.577,240133.0,2.5081589E7,191630.0,2.0117129E7,216,2717.0,216
3.0,0.665338617,6.0,,0.675,,0.0,0.0267308989999999,0.728,186.039,,2.5081589E7,191630.0,1.3750019E7,217,2717.0,217
0.0,0.476379541,4.0,-5.469,0.0552,0.278445077,1.18E-4,0.019683,0.528,79.27,304267.0,1.6398829E7,71128.0,1.6921719E7,218,2636.0,218
1.0,0.1169301689999999,5.0,-7.11,0.0438,0.452984832,0.0,0.0231491249999999,0.318,136.254,259103.0,6907078.0,43471.0,2.4454615E7,219,4679.0,219
0.0,0.307546875,1.0,,0.0472,0.273359449,0.0,8.930563469999E-4,0.496,177.053,259360.0,5.299931E7,235985.0,4.114346E7,220,12946.0,220
1.0,0.162771336,10.0,-7.022,0.045,0.101194696,1.54E-5,0.007189057,,125.961,,4.6984474E7,238248.0,3.5025615E7,221,10376.0,221
0.0,0.286191179,7.0,-6.091,0.0347,2.3393656E-5,1.46E-5,,0.599,113.021,187653.0,1.1818107E7,85156.0,,222,4629.0,222
5.0,0.4818903040000001,8.0,-5.193,,0.0016430319999999,9.23E-4,0.002352637,0.723,98.005,,2.626016E7,175893.0,2.5500353E7,223,13519.0,223
1.0,0.2192562269999999,0.0,-8.611,,0.0439869769999999,0.0,0.017576,0.262,97.852,296080.0,,90321.0,1.3598493E7,224,4246.0,224
5.0,,2.0,,0.182,,,0.0275436079999999,0.52,119.75,271618.0,4.2575806E7,191919.0,2.9458805E7,225,,225
6.0,0.4967930880000001,5.0,-6.217,0.0591,,2.8E-6,0.0018608669999999,0.866,95.992,235773.0,1.8340858E7,93698.0,3.6280803E7,226,2160.0,226
5.0,0.151419437,7.0,-9.426,0.0309,0.150568768,7.85E-6,0.0034429509999999,0.695,127.49,222693.0,1.1526797E7,55497.0,1.494932E7,227,,227
3.0,0.128024064,9.0,,0.05,0.044738875,0.0,,0.428,90.899,225381.0,3.2511618E7,443923.0,1.4532274E7,228,,228
3.0,0.0762250239999999,,-12.006,0.0359,,0.00381,0.004826809,0.561,119.823,396467.0,9.3276932E7,560294.0,4.0547657E7,229,23584.0,229
5.0,0.251239591,4.0,,0.0353,,,,,119.973,332711.0,8853708.0,92408.0,2.6570846E7,230,1534.0,230
4.0,0.3504026249999999,,-5.525,0.0364,0.124251499,1.24E-4,6.76836152E-4,,75.031,,6.4909343E7,278541.0,2.7224724E7,231,7261.0,231
2.0,0.0482285439999999,1.0,-9.277,0.03,,,7.387632639999E-4,0.365,149.819,208440.0,2645343.0,21646.0,1.7327882E7,232,452.0,232
1.0,0.2236485429999999,9.0,-4.606,0.0611,0.4949136710000001,,7.00227072E-4,0.484,,344360.0,7655751.0,,2.6019673E7,233,,233
6.0,0.7914531250000001,4.0,-5.675,0.185,0.315821241,3.93E-4,4.18508992E-4,0.956,79.932,238987.0,1.5245425E7,82020.0,2.3821179E7,234,1223.0,234
7.0,0.1784535469999999,,,0.128,0.006967871,1.41E-4,4.372454789999E-4,0.563,,,3.5839689E7,227784.0,1.4089626E7,235,4889.0,235
4.0,0.152273304,9.0,-8.007,0.0428,,0.0,0.674526133,0.364,91.082,,7398692.0,120441.0,2832857.0,236,1409.0,236
7.0,0.269586136,2.0,-9.598,0.0389,0.001367631,0.0426,,0.752,129.996,,2.1266116E7,,1.0528551E7,237,,237
4.0,0.1921000329999999,0.0,-4.813,0.0294,,0.0,0.0016851589999999,0.902,144.007,207000.0,,,1.74718565E8,238,2803.0,238
4.0,0.1031617089999999,8.0,-6.143,0.0293,0.320013504,4.16E-4,0.004574296,0.696,,192973.0,1.2015816E8,434907.0,,239,7669.0,239
1.0,0.090518849,10.0,-4.548,,0.0436142079999999,,,0.515,106.446,235213.0,3.9864879E7,263906.0,2.0459466E7,240,4923.0,240
4.0,0.064964808,10.0,,0.0313,0.302111711,0.0,0.0010612079999999,0.964,134.045,176453.0,2.5070971E7,78435.0,3.5892853E7,241,863.0,241
1.0,0.0689209999999999,0.0,-3.672,,0.2053789999999999,0.0,6.814719999999E-4,0.848,167.658,210280.0,,,1.22246047E8,242,15050.0,242
6.0,0.5759303679999999,4.0,-3.306,0.0315,0.0084896639999999,0.0,0.022188041,0.965,122.603,137173.0,9.9663132E7,,5.2780457E7,243,5305.0,243
8.0,0.2192562269999999,9.0,-4.781,0.034,0.082312875,0.0,0.001030301,0.743,106.984,224072.0,7367391.0,409013.0,7.9523556E7,244,,244
9.0,0.5433384959999998,7.0,-5.357,0.239,6.1629875E-5,5.49E-4,0.017576,0.637,143.913,200208.0,6.411028E7,640934.0,9644119.0,245,21295.0,245
8.0,0.8147805040000001,2.0,-7.756,0.173,0.135796744,,8.35896888E-4,0.63,90.048,198198.0,2.8210597E7,384127.0,4371178.0,246,13129.0,246
9.0,0.281011375,5.0,-8.184,0.273,0.060236288,6.81E-5,2.085278569999E-4,0.819,82.428,178364.0,1.5864354E7,231226.0,3374324.0,247,9545.0,247
9.0,0.3732479999999999,,-8.136,0.164,0.0131442559999999,0.00974,1.37388096E-4,0.917,109.986,212182.0,337091.0,2662.0,1527728.0,248,15.0,248
6.0,0.4967930880000001,9.0,-2.612,0.133,0.006331625,2.49E-5,0.021952,0.849,,327640.0,,375106.0,1.4744109E7,249,8912.0,249
9.0,0.444194947,5.0,-5.948,0.0974,0.017779581,0.0672,0.099897344,0.478,128.032,226313.0,,3635600.0,2.6290949E7,250,38349.0,250
8.0,0.1961229409999999,4.0,-5.655,0.0438,0.120553784,0.0,0.047437928,0.681,106.965,221000.0,7367391.0,409013.0,4.0049493E7,251,11891.0,251
9.0,0.5139224010000001,5.0,-4.978,,0.148877,1.03E-6,0.0052680239999999,0.908,139.894,227160.0,1.4882735E7,132051.0,3.5799792E7,252,4.0,252
3.0,0.693154125,,-3.4,0.035,0.161878625,0.0,0.002299968,0.831,,586076.0,,1.2053453E7,5.8470533E7,253,,253
6.0,0.079507,9.0,-10.31,0.0407,0.2159999999999999,2.49E-6,0.002299968,0.241,115.01,369333.0,1016043.0,15440.0,,254,427.0,254
8.0,0.077308776,3.0,-11.54,0.0742,0.0730346319999999,2.23E-5,0.001331,0.556,114.945,274853.0,6.4425903E7,431122.0,2.6277076E7,255,11445.0,255
4.0,0.167284151,0.0,-6.841,0.0612,0.061162984,0.0,0.005639752,0.385,136.899,,2.4587029E7,170778.0,1.5116866E7,256,,256
4.0,0.032461759,6.0,-12.353,0.0307,,,,0.655,91.015,351720.0,6825317.0,,1.7523154E7,257,2402.0,257
7.0,0.651714363,5.0,-7.697,0.0361,0.002406104,4.98E-6,0.003581577,0.757,129.987,325363.0,1313.0,4.0,5822232.0,258,,258
5.0,0.063521199,1.0,-16.303,0.0391,0.0778544829999999,0.00247,0.055306341,0.579,87.972,358627.0,,58969.0,1.5233324E7,259,2210.0,259
0.0,0.0243889999999999,7.0,-9.136,0.0385,0.168196608,3.84E-6,0.157464,0.296,179.779,,,622372.0,1.443081E7,260,22218.0,260
1.0,0.061629875,6.0,,0.093,0.031855013,0.0,8.385618069999E-4,0.464,,407000.0,1.2613041E7,200764.0,6964627.0,261,6306.0,261
6.0,0.172808693,5.0,-11.187,,6.128487E-6,0.0,0.004913,0.799,122.009,332429.0,,35553.0,,262,859.0,262
4.0,,6.0,-7.568,0.11,0.3906178909999999,0.0483,0.001520875,0.752,139.083,270048.0,5524865.0,220721.0,5360641.0,263,4552.0,263
4.0,0.093576664,5.0,-9.422,0.0755,0.122763473,3.83E-5,3.986882559999E-4,0.705,133.825,318493.0,6.5583482E7,580353.0,,264,18422.0,264
5.0,0.291434247,5.0,,0.0619,,2.96E-6,0.001030301,0.287,92.997,366507.0,3.891831E7,276070.0,,265,,265
8.0,0.4085184879999999,0.0,-6.366,0.0396,1.931005519999E-4,4.82E-4,0.047045881,0.717,111.981,354240.0,,1502.0,1.4981017E7,266,53.0,266
7.0,0.052734375,,-9.36,0.0541,0.0016851589999999,0.0,6.42735647E-4,0.581,90.952,332266.0,3915445.0,,6563742.0,267,557.0,267
5.0,0.3256606719999999,0.0,-9.019,0.0413,7.5151448E-5,9.18E-4,0.080062991,,102.95,202136.0,1.3189962E7,166187.0,2.5023782E7,268,3650.0,268
8.0,0.248858189,10.0,-9.753,,0.047437928,2.5E-6,8.33237621E-4,0.837,101.058,283373.0,743192.0,14402.0,1.3111305E7,269,,269
8.0,0.0428749999999999,0.0,-15.182,0.044,0.6162950509999999,0.00684,0.001906624,0.793,115.891,300960.0,9.0073167E7,238152.0,9334800.0,270,24529.0,270
5.0,0.1092153519999999,0.0,-9.376,0.0274,0.1842200089999999,3.71E-4,0.0016430319999999,0.317,,329840.0,,3806.0,9017959.0,271,,271
5.0,0.116214272,6.0,-8.983,0.0325,0.6294227929999999,1.94E-4,0.0028632879999999,0.561,126.008,328542.0,,65622.0,5652198.0,272,1851.0,272
4.0,0.093576664,5.0,-9.422,0.0755,0.122763473,3.83E-5,3.986882559999E-4,0.705,133.825,318493.0,,580353.0,2.8067975E7,273,18422.0,273
6.0,0.079507,9.0,-10.31,0.0407,0.2159999999999999,2.49E-6,0.002299968,0.241,115.01,,6.9609778E7,310927.0,3.202958E7,274,12844.0,274
7.0,0.047045881,5.0,-9.74,0.0298,0.1803621249999999,,,0.446,,316680.0,3.0824525E7,,2.4857203E7,275,,275
1.0,0.164566592,,-8.614,0.331,0.0133120529999999,0.0,4.94913671E-4,0.676,,341387.0,,274863.0,2.2906572E7,276,7968.0,276
8.0,0.0735600589999999,10.0,-8.756,0.0647,0.029503629,5.62E-5,0.022188041,0.578,121.982,304400.0,1300993.0,14101.0,1.0990515E7,277,,277
8.0,0.082881856,4.0,-10.972,0.0321,0.303464448,0.00678,0.007645373,,,322507.0,4.8003889E7,305902.0,2.0530526E7,278,9754.0,278
3.0,0.080062991,2.0,-10.364,0.0353,0.3415320989999999,4.65E-5,0.002406104,0.446,,366507.0,,284154.0,1.2574935E7,279,,279
6.0,0.121287375,,-7.226,0.0361,0.035287552,0.0,0.0011248639999999,,,372600.0,1416724.0,10635.0,1.4627318E7,280,158.0,280
9.0,0.458314011,10.0,-7.002,0.0919,2.82300416E-4,0.0,0.002248091,0.59,104.501,293867.0,3.2980039E7,222292.0,1.4696286E7,281,5517.0,281
4.0,0.167284151,0.0,-6.841,0.0612,0.061162984,0.0,0.005639752,0.385,136.899,315213.0,,170778.0,1.5116866E7,282,4990.0,282
2.0,0.6472146249999999,10.0,-5.708,0.0286,,1.1E-5,,0.543,99.009,,,1610152.0,7.04218472E8,283,38293.0,283
3.0,0.151419437,10.0,-6.817,0.0252,1.19095488E-4,0.0,,0.233,143.994,238733.0,7.58398411E8,,5.10259109E8,284,99583.0,284
2.0,0.452984832,7.0,-5.611,0.0284,5.706662500000002E-8,0.0,,0.374,148.095,260333.0,1.55704474E8,821590.0,,285,20405.0,285
2.0,0.8174003750000001,0.0,-4.798,0.0619,2.352637E-9,8.37E-6,0.0011910159999999,0.309,,241960.0,8.3165141E7,321219.0,1.06576967E8,286,12056.0,286
2.0,0.3459484079999999,7.0,-6.043,0.0238,1.47197952E-7,4.97E-6,0.002146689,0.306,95.982,265907.0,,126050.0,5.4536838E7,287,3717.0,287
2.0,0.681472,6.0,-6.424,0.0693,1.259712E-6,,0.011543176,0.389,147.913,,4.1691862E7,200740.0,3.9372488E7,288,,288
2.0,0.310288733,0.0,-6.211,,,0.0,6.22835864E-4,0.237,131.922,232067.0,2.7463333E7,121758.0,3.1116484E7,289,4726.0,289
1.0,0.642735647,1.0,-4.914,0.0385,5.9297410000000015E-6,0.0,0.001367631,0.491,91.972,243053.0,4.0515497E7,177669.0,4.8999602E7,290,6006.0,290
1.0,0.8902771279999999,10.0,-4.263,0.0508,1.4706125E-11,0.415,0.003869893,0.568,169.943,161947.0,248088.0,1589.0,,291,55.0,291
0.0,0.663054848,2.0,-7.837,0.068,7.2511713E-8,0.00975,9.91026973E-4,0.607,166.3,193653.0,1.46568336E8,979766.0,3.94300734E8,292,41332.0,292
2.0,0.5780095369999999,0.0,-4.632,0.0475,4.600996480000001E-7,7.9E-5,3.28509E-4,0.565,,,8.1397984E7,378604.0,2.1235376E8,293,13050.0,293
6.0,0.260917119,5.0,-6.233,0.0278,4.913000000000001E-6,5.09E-6,6.304479200000001E-5,0.957,,164867.0,,76233.0,3.0555313E7,294,2413.0,294
6.0,0.3970653749999999,10.0,-6.646,0.0931,2.1952000000000003E-5,0.0783,0.001404928,0.448,132.627,,1.806369E7,86471.0,3.44808305E8,295,2526.0,295
0.0,0.101194696,2.0,,0.0418,0.004173281,6.68E-6,0.0011910159999999,0.487,95.163,251267.0,4.4925771E7,254942.0,8.8309636E7,296,8663.0,296
1.0,0.2348851129999999,,-3.125,0.049,0.148877,0.00553,0.001815848,0.873,98.326,128893.0,3986631.0,22736.0,,297,502.0,297
4.0,0.3130468390000001,2.0,-7.445,0.0321,3.4429510000000005E-6,4.33E-4,,0.707,122.016,177768.0,,103076.0,7.6843566E7,298,3876.0,298
2.0,0.3504026249999999,6.0,,,1.7715609999999995E-9,4.12E-6,0.092959677,0.567,108.965,,,534928.0,2.03458451E8,299,8990.0,299
4.0,0.306182024,,-6.506,0.0355,5.4010152E-8,3.02E-4,0.002146689,0.743,127.541,246307.0,,100026.0,1.25673617E8,300,2808.0,300
2.0,0.452984832,4.0,-8.698,0.0551,,2.01E-5,0.053582633,0.698,116.026,,6530418.0,27353.0,3.5985746E7,301,1180.0,301
4.0,0.5800937039999998,10.0,-10.068,0.0557,4.727291389999997E-10,,2.28099131E-4,0.937,143.973,,2.49594269E8,1550997.0,2.75110964E8,302,80259.0,302
0.0,,0.0,,0.0379,5.9319E-8,0.65,0.0136519189999999,0.101,186.044,293293.0,,2421404.0,2.93090224E8,303,94358.0,303
1.0,0.952763904,1.0,-3.783,0.0939,2.3526370000000002E-12,2.24E-4,,0.0368,,175760.0,4.0252033E7,236069.0,,304,,304
5.0,0.8573749999999998,8.0,-4.4,0.109,1.1248639999999996E-9,,0.0238878719999999,0.511,,200067.0,1374166.0,16011.0,1.35177436E8,305,642.0,305
0.0,0.8737228159999998,10.0,,0.185,,0.0161,0.150568768,0.271,134.083,181507.0,2.9836483E7,200242.0,3.2575568E7,306,9048.0,306
2.0,0.7535710000000001,10.0,-6.531,0.038,6.768361520000001E-16,,0.065939264,0.358,101.174,189760.0,9081628.0,52668.0,3.9786524E7,307,2561.0,307
3.0,0.302111711,4.0,,0.0379,6.65338617E-16,4.91E-4,0.4967930880000001,0.376,134.962,,7.8279595E7,457128.0,5.7216833E7,308,25912.0,308
1.0,0.5574417669999999,4.0,-5.219,0.0638,,3.45E-5,8.931462299999998E-5,,150.072,215427.0,,325684.0,3.6091975E7,309,,309
5.0,0.3256606719999999,10.0,,0.0346,1.2167E-8,1.07E-5,0.130323843,,107.989,,6249163.0,56833.0,5.3475362E7,310,1536.0,310
4.0,0.7863304670000001,,,0.0338,0.004096,4.73E-6,0.0256723749999999,0.961,115.996,,3.103543E8,1547211.0,,311,32884.0,311
2.0,,2.0,,0.0323,0.308915776,0.0789,6.494618959999E-4,0.622,124.348,196467.0,,130373.0,1.71189105E8,312,2377.0,312
8.0,,,-5.931,,,0.00201,,0.68,97.911,,,2230928.0,2.1304965E8,313,50459.0,313
7.0,0.054439939,7.0,-13.208,0.0539,0.0272709009999999,0.345,0.0011248639999999,0.948,,256933.0,1.4478816E7,156602.0,1.29426946E8,314,5146.0,314
6.0,0.491169069,10.0,-5.173,0.0285,0.002197,,,0.962,119.959,274773.0,,,,315,22503.0,315
3.0,,2.0,-3.236,0.0478,3.63994344E-4,1.53E-4,2.138471919999E-4,0.674,119.818,254467.0,5.3703208E7,,6.5691488E7,316,10449.0,316
1.0,0.045882712,9.0,-12.908,0.0343,0.5697227889999998,0.424,5.656092829999E-4,0.267,92.292,284800.0,2.9700954E7,121515.0,7.8507272E7,317,4260.0,317
6.0,0.147197952,5.0,-13.382,0.0358,0.010648,0.35,0.002744,0.73,117.472,238267.0,1.9162937E7,128257.0,5.6760004E7,318,,318
4.0,0.529475129,,-5.433,0.0326,1.259712E-6,0.0,0.009663597,0.629,127.995,222172.0,8.0972913E7,330188.0,5.5397419E7,319,9920.0,319
1.0,0.098611128,2.0,-14.093,0.0406,0.283593393,0.527,0.001906624,0.557,124.033,319773.0,9194764.0,,4.0146516E7,320,,320
0.0,0.038614472,10.0,,,0.277167808,,0.015252992,0.478,177.765,303373.0,5.6498415E7,758210.0,7.66947143E8,321,30038.0,321
5.0,0.651714363,2.0,-6.469,0.0331,0.0029859839999999,7.33E-4,6.054957359999E-4,0.805,115.692,243373.0,2.0203246E7,170916.0,2.30084158E8,322,5920.0,322
3.0,0.275894451,0.0,-7.097,0.0323,0.1981552869999999,0.0,0.0017715609999999,0.368,122.818,212307.0,1.7600761E7,119174.0,1.75547398E8,323,5219.0,323
7.0,0.154854153,7.0,-9.785,0.0295,0.062099136,7.89E-4,0.0425085489999999,0.954,121.493,270067.0,1.13473579E8,692797.0,1.16531272E8,324,18216.0,324
4.0,0.2280991309999999,0.0,-9.208,0.0298,0.135005697,0.0,8.04357E-4,0.916,121.836,229867.0,70570.0,1224.0,,325,96.0,325
3.0,0.3732479999999999,1.0,-9.777,0.0409,3.228288559999E-4,2.32E-4,0.0012250429999999,0.458,140.966,229093.0,271419.0,4060.0,7.4205062E7,326,318.0,326
6.0,0.2371766589999999,9.0,-7.446,0.0334,0.095443993,1.49E-4,0.010793861,0.74,119.624,,,8726.0,6.0610032E7,327,551.0,327
1.0,0.0494308629999999,9.0,-8.164,0.0298,0.458314011,2.27E-5,6.076454229999E-4,0.205,70.856,280360.0,1019883.0,8323.0,6.67829E7,328,537.0,328
6.0,,9.0,-8.611,0.0282,0.097972181,,0.138991832,0.896,119.855,259827.0,554394.0,,8.9060133E7,329,551.0,329
1.0,0.5005661840000001,7.0,-11.792,0.0633,0.004019679,1.69E-6,0.081746504,0.748,145.056,186600.0,1.0820519E7,63188.0,,330,,330
1.0,0.5216601250000001,,-6.237,0.0624,1.6581375000000005E-8,5.69E-5,,0.564,113.253,,51665.0,1019.0,5.83331585E8,331,74.0,331
2.0,0.152273304,6.0,,0.0768,0.005929741,0.00278,1.636673229999E-4,0.426,70.776,145747.0,66178.0,778.0,2.10571134E8,332,19.0,332
2.0,0.7412176250000001,2.0,-5.27,,6.72221376E-7,0.578,,,108.9,170813.0,,248965.0,2.85082058E8,333,10082.0,333
0.0,0.452984832,9.0,-5.695,,2.1925622700000002E-7,0.38,1.4526784000000004E-5,0.532,169.492,210160.0,3.4159799E7,274255.0,2.45334601E8,334,7831.0,334
2.0,0.121287375,5.0,-10.508,0.0501,0.0421441919999999,0.0286,0.008,0.339,80.086,,2254359.0,26412.0,9.2470376E7,335,,335
1.0,0.3639943439999999,10.0,-9.159,0.313,0.128024064,0.0171,0.320013504,,94.372,168920.0,131571.0,12703.0,,336,54.0,336
2.0,0.8930563469999999,,-5.586,0.129,0.015252992,2.39E-6,,0.533,113.133,,180048.0,,5.9822511E7,337,42.0,337
2.0,,,-5.987,0.0411,4.235647509999E-4,0.237,0.051478848,0.566,98.096,198773.0,5.4510752E7,379810.0,8.1469496E7,338,15431.0,338
1.0,,9.0,-5.167,0.115,8.741816000000002E-9,0.0283,0.045118016,,153.45,163800.0,205310.0,2791.0,3.7047825E7,339,166.0,339
3.0,0.601211584,9.0,,0.0505,6.751269000000002E-12,0.0,2.236485429999E-4,0.766,116.046,207093.0,2.11097595E8,1043697.0,3.85959962E8,340,38601.0,340
1.0,0.7635519440000001,9.0,-5.215,0.142,,0.0,2.74625E-4,0.626,196.505,178267.0,1.32112209E8,,3.33068309E8,341,35950.0,341
1.0,0.8573749999999998,7.0,-4.918,0.26,1.1576249999999995E-9,3.63E-5,0.020123648,,191.936,158733.0,8.6417565E7,474439.0,2.90968266E8,342,24041.0,342
1.0,,,-5.262,0.0321,3.17214568E-7,0.00337,,0.602,99.93,182040.0,6.7878657E7,440651.0,,343,17244.0,343
0.0,0.8174003750000001,8.0,-5.529,0.0817,2.9242070000000004E-12,0.0141,0.0432435509999999,0.658,,198493.0,5.6289356E7,259856.0,1.57469842E8,344,,344
0.0,0.6162950509999999,4.0,-4.039,0.0421,2.0483829999999995E-6,0.0,,0.11,175.426,291360.0,6.9801752E7,401124.0,9.6271819E7,345,16295.0,345
0.0,0.7265726990000001,,-4.105,0.0491,,0.0,0.030664297,0.54,175.926,,1.2212988E7,,4.1954575E7,346,5045.0,346
1.0,0.7761515590000001,7.0,-4.462,0.0735,1.0941048000000004E-8,0.00503,7.09732288E-4,0.773,184.324,149307.0,1.8975829E7,76628.0,5.5746097E7,347,2862.0,347
1.0,0.967361669,6.0,-3.234,0.0574,,,0.663054848,,97.968,,,,3.7417022E7,348,361.0,348
0.0,0.964430272,9.0,-2.979,0.127,3.5489491199999994E-10,0.0,0.001030301,0.765,191.933,,2.1976121E7,,4.2966994E7,349,,349
5.0,0.135796744,8.0,-10.05,0.0593,2.81011375E-4,0.0,0.063044792,0.386,79.975,,,,725102.0,350,323685.0,350
9.0,0.1991767039999999,,-13.308,0.112,5.7066625E-5,3.19E-6,2.44140625E-4,0.762,104.705,334440.0,1109321.0,,2.4087037E7,351,1341.0,351
7.0,0.2002016249999999,3.0,-7.307,0.161,1.0612080000000003E-6,4.68E-4,,0.455,91.179,311040.0,1.3664329E7,137076.0,2.0103214E7,352,10148.0,352
9.0,0.148035889,5.0,-5.634,0.189,0.0010612079999999,0.00219,0.0100776959999999,0.382,95.812,144440.0,130489.0,1594.0,857338.0,353,33.0,353
